id,AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,RI,SC,TX,UT,VA,WA,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive
756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4907838,1.5546513,25.8206984,21.1424955,37.5990527,16.0020085,32.2444034,65.023392,34.5989838,43.8369754,20.415732,2.5626842,13.389904,10.1160116,40.2618391,16.0526147,1.4611049,1.5482568,25.5699137,20.6927673,38.014943,16.4633721,32.1141241,65.0505429,34.5244268,44.2637472,20.4323785,2.4812182,13.7284649,10.2062266,41.7387899,15.7458303,1.255898,1.3340991,25.950794,20.9172848,39.7261743,17.1831389,32.731263,65.1430454,35.1951511,44.522864,20.411755,2.7779239,14.1474048,10.5425641,40.4866572,14.4886199,1.239836,1.3143417,26.5693016,21.5690395,40.2495064,17.780236,34.6669447,64.8711614,34.944081,44.0472318,20.3013029,3.071748,14.4749655,10.8353973,41.1285594,15.9685613,1.2657878,1.3265533,27.7726544,22.7059411,41.6070573,17.0489299,34.8892366,63.3508726,33.8767096,44.0410806,18.9969344,2.7954549,14.7634279,11.7395572,40.0034198,17.079191
757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5510453,0.5584973,8.157621,5.3085749,83.9093312,7.4779601,27.60566,62.6574828,28.3441173,38.0962865,13.8121073,5.2371265,10.9066268,9.3209005,37.6801048,3.0007726,0.5276396,0.5334868,8.204139,5.3684175,83.8027259,7.625481,27.5796219,62.3436389,28.2653147,38.1657677,14.0387333,5.2737577,10.6949615,9.4319052,37.1549229,3.1028995,0.535871,0.5479874,7.97297,5.2733558,83.4627434,7.6703024,27.1711091,62.3769315,28.171348,37.984024,13.7717414,5.4774183,10.5732841,9.3613856,37.2386251,3.7109291,0.603249,0.608559,7.6753004,5.167169,83.3601624,7.6107429,26.8623049,62.488663,28.0965462,37.9760922,14.0196707,5.5335217,10.7122713,9.4397289,37.28818,3.678789,0.6070456,0.6040324,7.5610083,5.0730521,83.4223189,7.7714597,26.7775631,62.7133894,28.3697678,38.0520395,14.0642591,5.6750119,10.6587853,9.2460507,37.5106706,4.1436369
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1358896,1.1911236,22.1448442,16.3176796,45.9084345,17.4263496,34.5899189,65.6466613,32.9580239,43.7862807,21.6159162,2.8906958,15.3355945,13.3030665,41.5268227,12.9120335,1.0716409,1.0973966,22.2549284,16.7554049,46.9074525,17.1557835,34.8602355,64.1408142,32.5318709,43.2461964,21.6272986,3.0968758,14.9466791,12.242572,42.8630595,13.1968053,1.1408928,1.1408928,23.0441801,17.999101,47.8436935,16.9782764,34.4616673,63.442726,31.6379935,42.1160543,20.5411585,3.2239059,14.5372566,11.4399657,42.9122207,12.7001771,0.9720532,0.8993471,22.9825081,18.5456376,48.340714,17.0373325,34.2817716,63.7313849,30.809193,41.1715486,20.281859,3.0095148,12.8952393,10.7659078,42.4847475,12.4216921,1.0271754,0.9558035,23.2718277,18.670746,49.2607303,17.2226818,34.9560156,64.3235111,30.8692875,41.2379537,20.4361487,3.2174925,12.9802866,10.4249167,42.6700734,13.1727432
759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582505,0.5895027,7.8788898,4.7674776,66.0956661,20.7903268,32.2292862,69.048348,30.5144817,42.4847912,14.3073205,6.2037399,11.0253452,10.2046767,33.4885779,2.5337795,0.5877171,0.6106894,8.0965474,4.8442311,62.6479205,21.0894942,32.0997862,69.2081783,30.6884658,42.18581,14.4750276,5.9035941,10.6848742,9.8792571,33.3440339,2.3297449,0.5803641,0.5990903,8.3623159,5.0591105,59.7193008,20.8333726,31.8868106,70.0807517,31.7111787,43.0604049,14.3534859,5.9557085,10.4628733,9.052258,32.6244024,1.717554,0.8296278,0.8566858,8.7587517,5.1573457,57.2122403,20.4834745,32.9012557,70.507774,31.6583786,44.4069287,14.5774344,5.735072,10.5932288,9.2423041,32.3414237,1.7716501,0.8564,0.8730339,8.5658165,5.096568,55.1386456,20.777629,32.8050834,70.2913744,31.8579093,44.1711908,14.7358978,6.101987,10.7024863,8.8704054,31.9880294,2.3504223
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7679217,0.7525835,8.4280102,5.7652157,31.4351832,17.2007026,34.5047921,70.5657505,38.8535605,50.7869721,21.8042769,4.8376816,9.8211811,8.6304363,28.611491,3.5714286,0.7008483,0.6850309,8.6435019,5.9713466,30.4239933,16.5790833,34.0141592,70.2994707,39.3875205,51.0972773,21.5995248,4.9532869,9.3774032,8.7969,27.5373251,3.0172388,0.7122985,0.706359,8.8934814,6.3273846,28.9811162,16.370141,32.9684717,69.8442897,38.8317222,50.7818135,21.2507419,5.0985831,9.2148305,8.6898011,27.9223279,1.3761443,0.6440498,0.636589,8.7660702,5.9635669,27.99667,17.0507773,33.3375198,69.7323541,39.1446404,51.9234889,21.3909489,5.4871261,9.0203763,8.0017347,28.0035258,0.4545446,0.678804,0.6803638,8.7776633,5.794573,27.6272825,17.13065,32.2767023,69.4641123,38.4870027,51.4088356,21.3081657,5.7682479,8.6513837,7.6728141,27.8794032,0.4807683
761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3583132,1.3982869,23.4446332,19.5532363,45.6380019,14.5273871,40.715641,65.0049247,34.2998187,48.03381,22.9014398,3.7234305,12.2980601,9.0785717,32.213668,17.7782385,1.248667,1.2883794,24.2026185,20.4161266,45.4994581,14.5522846,42.1099792,64.1408877,34.3344551,48.4685681,23.8662999,3.8208815,12.3459974,9.0787505,31.9956539,16.4736455,1.1107375,1.1905957,24.6112608,21.0003859,45.7813992,14.8246262,42.3747722,64.9276758,34.8962825,48.3671328,24.3300079,4.0910093,12.4911207,9.3155039,29.3255229,17.9951236,1.1909336,1.2518661,25.3839997,21.6068541,46.9189818,14.0947926,41.2142795,65.4894284,34.3045559,47.3967178,23.3214463,3.4522795,12.7737358,9.3201722,28.5822747,18.9387118,1.2285396,1.2698779,25.4616985,21.4087587,48.2262928,13.8223932,41.3281064,65.55875,34.0325901,46.6830405,23.5947958,3.6482535,13.0950884,9.4141288,27.6607599,20.5820741
762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5572206,0.6379214,10.2845341,5.948455,54.0861561,17.4613539,34.0340266,68.47169,37.2076921,44.8913498,22.3690957,3.8557682,8.8670366,8.9775877,35.6531341,8.8362793,0.6354071,0.7001146,9.9105194,6.0059294,53.9524394,17.3606945,33.7741786,68.7588432,38.2270426,44.8788085,22.9195596,3.993811,9.3881103,9.078969,35.9248278,8.1934081,0.7542222,0.8024138,9.8914145,6.0107768,53.5859676,17.6788352,32.8348282,68.5072689,38.0066276,44.9117088,22.826347,4.1793908,10.0627782,9.3831341,36.6049821,6.8586256,0.704339,0.7489925,9.3025971,5.6641844,53.1062282,17.1392282,32.5071399,67.861307,37.9460719,44.5181354,22.8470034,3.9234186,10.2965103,9.5451853,36.2056097,6.3983226,0.6813489,0.7096858,9.0533896,5.443342,52.590317,16.9162247,32.6409425,67.8531258,38.5965148,45.0752349,22.8209392,3.9075054,10.338281,9.1430551,34.9749941,6.5855972
763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5877171,0.6106894,8.0965474,4.8442311,62.6479205,21.0894942,32.0997862,69.2081783,30.6884658,42.18581,14.4750276,5.9035941,10.6848742,9.8792571,33.3440339,2.3297449,0.5803641,0.5990903,8.3623159,5.0591105,59.7193008,20.8333726,31.8868106,70.0807517,31.7111787,43.0604049,14.3534859,5.9557085,10.4628733,9.052258,32.6244024,1.717554,0.8296278,0.8566858,8.7587517,5.1573457,57.2122403,20.4834745,32.9012557,70.507774,31.6583786,44.4069287,14.5774344,5.735072,10.5932288,9.2423041,32.3414237,1.7716501,0.8564,0.8730339,8.5658165,5.096568,55.1386456,20.777629,32.8050834,70.2913744,31.8579093,44.1711908,14.7358978,6.101987,10.7024863,8.8704054,31.9880294,2.3504223,0.8401842,0.842943,8.5790403,5.3818713,53.9212188,21.4722976,32.916208,70.0579977,32.4084106,44.5230422,15.6148066,6.329332,10.8724762,9.3770461,31.8363424,2.3305085
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5803641,0.5990903,8.3623159,5.0591105,59.7193008,20.8333726,31.8868106,70.0807517,31.7111787,43.0604049,14.3534859,5.9557085,10.4628733,9.052258,32.6244024,1.717554,0.8296278,0.8566858,8.7587517,5.1573457,57.2122403,20.4834745,32.9012557,70.507774,31.6583786,44.4069287,14.5774344,5.735072,10.5932288,9.2423041,32.3414237,1.7716501,0.8564,0.8730339,8.5658165,5.096568,55.1386456,20.777629,32.8050834,70.2913744,31.8579093,44.1711908,14.7358978,6.101987,10.7024863,8.8704054,31.9880294,2.3504223,0.8401842,0.842943,8.5790403,5.3818713,53.9212188,21.4722976,32.916208,70.0579977,32.4084106,44.5230422,15.6148066,6.329332,10.8724762,9.3770461,31.8363424,2.3305085,0.8004182,0.8031826,8.0207074,5.0196409,51.6905613,21.0327475,32.9887383,70.6383323,32.9161958,44.9582872,16.0863176,6.3293332,10.3662941,9.0819464,31.2582942,1.8218587
765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6354071,0.7001146,9.9105194,6.0059294,53.9524394,17.3606945,33.7741786,68.7588432,38.2270426,44.8788085,22.9195596,3.993811,9.3881103,9.078969,35.9248278,8.1934081,0.7542222,0.8024138,9.8914145,6.0107768,53.5859676,17.6788352,32.8348282,68.5072689,38.0066276,44.9117088,22.826347,4.1793908,10.0627782,9.3831341,36.6049821,6.8586256,0.704339,0.7489925,9.3025971,5.6641844,53.1062282,17.1392282,32.5071399,67.861307,37.9460719,44.5181354,22.8470034,3.9234186,10.2965103,9.5451853,36.2056097,6.3983226,0.6813489,0.7096858,9.0533896,5.443342,52.590317,16.9162247,32.6409425,67.8531258,38.5965148,45.0752349,22.8209392,3.9075054,10.338281,9.1430551,34.9749941,6.5855972,0.690509,0.6841146,9.1027219,5.5667311,51.4222021,17.5904046,32.6711615,68.4942652,38.4073223,46.1753146,23.1102122,3.9885467,10.0800334,9.4571025,34.5351164,5.750207
766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.276286,0.2986095,7.0676445,4.3873659,66.1024958,16.1275419,31.1350132,65.1543524,32.1016459,41.050823,17.539754,8.0916775,9.5712578,7.5408857,38.5245911,2.7696801,0.2502597,0.2799447,6.9681389,4.3611216,66.0895805,16.4190657,31.0069,65.4485629,31.5715113,40.3230892,16.5777917,7.7948586,9.542446,8.0060437,39.7761597,3.2208599,0.3909765,0.4109366,6.9302206,4.4014103,65.5254039,16.6204554,31.4058604,65.5704535,31.5305425,39.4794212,16.6926424,8.1203282,9.5082961,7.872848,38.7298721,2.8273818,0.3253006,0.3381284,6.9622244,4.4654276,65.267299,16.7947143,31.7586573,65.3102654,30.979109,39.2734664,16.6043025,8.1228606,9.1474272,8.1008926,38.7067875,2.21239,0.3274653,0.3404975,6.8531201,4.3016013,64.058018,16.604535,32.0549278,65.2620027,31.076392,39.2203292,16.7771455,8.285989,9.1045695,8.4689592,38.966134,2.2388066
767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7805275,0.8195058,11.5401464,7.6558664,43.5681834,20.2545124,34.9786253,70.1681058,38.1609327,47.4266555,23.28049,2.737659,11.6489722,9.7635607,35.4116576,6.1979834,0.715693,0.7560094,11.9349663,8.0273407,43.502759,20.3115813,34.4548678,70.0965192,37.8450395,46.6106273,23.1720948,2.736249,11.5696121,9.5086313,36.4101794,5.7014043,0.646938,0.6891284,11.5573422,7.9103248,42.8682137,20.4359939,34.0870352,70.741658,39.018877,46.7466976,23.6656829,2.8217329,11.2747021,8.9300968,36.9713834,5.1883317,0.5532345,0.5969303,11.0291479,7.8708129,42.0478657,21.0427963,34.952258,71.717105,39.9423255,47.558394,24.7112811,2.5474584,10.2574465,8.3829659,35.8507009,5.1398459,0.6336298,0.6461959,10.8813614,7.9260286,41.3725274,21.1548641,34.5217268,71.8350746,40.3263442,47.1259188,25.1244173,2.4601436,9.792616,7.6325357,35.4689202,7.2810515
768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7008483,0.6850309,8.6435019,5.9713466,30.4239933,16.5790833,34.0141592,70.2994707,39.3875205,51.0972773,21.5995248,4.9532869,9.3774032,8.7969,27.5373251,3.0172388,0.7122985,0.706359,8.8934814,6.3273846,28.9811162,16.370141,32.9684717,69.8442897,38.8317222,50.7818135,21.2507419,5.0985831,9.2148305,8.6898011,27.9223279,1.3761443,0.6440498,0.636589,8.7660702,5.9635669,27.99667,17.0507773,33.3375198,69.7323541,39.1446404,51.9234889,21.3909489,5.4871261,9.0203763,8.0017347,28.0035258,0.4545446,0.678804,0.6803638,8.7776633,5.794573,27.6272825,17.13065,32.2767023,69.4641123,38.4870027,51.4088356,21.3081657,5.7682479,8.6513837,7.6728141,27.8794032,0.4807683,0.5855011,0.5871199,9.1079889,6.0126374,26.6068556,16.9831225,32.3269365,69.3705018,38.9740431,52.4157482,21.7059671,5.817231,8.5790583,7.2655768,28.6693155,1.4423049
769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0336571,1.015376,12.4336372,8.0978946,52.3101196,19.0294008,37.8267025,67.7414544,37.9971823,49.7017733,22.2584883,3.0539685,12.1930792,11.6348425,34.2205352,8.937211,1.208609,1.2165349,12.7759717,8.305034,51.3564294,18.7195533,38.243696,68.1948254,39.1061211,49.2526869,22.348358,3.2049348,12.5891099,11.7534073,34.0783175,7.9545563,1.1453143,1.1534465,12.0725494,7.6956526,49.7454748,18.3166693,38.1422974,68.4435312,38.7035372,49.3650612,22.4896506,3.3815645,12.4435356,11.0202757,34.5913298,7.9710222,1.0796454,1.1146664,11.5341238,7.5696612,48.0837426,19.2161897,38.2937802,68.8761383,38.5865278,49.0928223,22.8123965,3.2630925,11.842819,10.982484,34.2897239,8.1280828,0.9938276,1.0348779,11.4590148,7.46942,47.835904,19.2672739,38.0363236,69.5619292,39.0197196,49.5977969,23.4058336,3.3224046,11.2434351,11.0046356,34.5300021,7.2500109
770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6285162,0.5742435,10.3889208,6.5419554,66.7797133,13.0652661,31.5046559,67.6331247,33.6818212,44.0504481,18.333693,3.265791,10.8377292,9.5636252,34.8670729,7.6149691,0.6594706,0.6054644,10.4947317,6.5789444,65.6672661,13.0707059,31.7683955,67.7374367,34.1748901,44.7679536,18.8547354,3.3626988,10.8678089,9.7624798,35.0625601,7.7485673,0.624822,0.5905016,10.3634001,6.708216,64.5494155,12.8516969,32.3951248,68.225602,34.7067566,45.8369069,19.1245582,3.3711465,10.7498905,9.6922418,35.0260811,8.2172958,0.5967948,0.6016948,10.2707769,6.7801957,62.8469284,13.0761067,32.2818715,68.9585093,35.7035855,46.0757077,19.4931385,3.3682603,10.091918,8.8235225,34.0899696,8.9181475,0.5549321,0.5403577,10.4407096,6.8730335,61.6713057,13.1496231,31.5928871,68.6824779,35.9987177,46.1237046,19.6886021,3.1243352,9.8113875,8.6213792,33.2996814,8.944303
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0716409,1.0973966,22.2549284,16.7554049,46.9074525,17.1557835,34.8602355,64.1408142,32.5318709,43.2461964,21.6272986,3.0968758,14.9466791,12.242572,42.8630595,13.1968053,1.1408928,1.1408928,23.0441801,17.999101,47.8436935,16.9782764,34.4616673,63.442726,31.6379935,42.1160543,20.5411585,3.2239059,14.5372566,11.4399657,42.9122207,12.7001771,0.9720532,0.8993471,22.9825081,18.5456376,48.340714,17.0373325,34.2817716,63.7313849,30.809193,41.1715486,20.281859,3.0095148,12.8952393,10.7659078,42.4847475,12.4216921,1.0271754,0.9558035,23.2718277,18.670746,49.2607303,17.2226818,34.9560156,64.3235111,30.8692875,41.2379537,20.4361487,3.2174925,12.9802866,10.4249167,42.6700734,13.1727432,1.1607459,1.1607459,25.0267604,20.2313718,49.5552741,17.6475641,35.09486,64.1051008,30.9397997,41.4138801,20.5227904,3.2238822,13.2123369,10.4561268,43.5390417,14.1691908
772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534188,0.506617,6.9469424,4.0242806,71.1624776,19.5181256,31.4088275,65.7824342,30.962996,43.357111,15.4926438,4.3894831,9.1986917,9.1468417,35.2674897,4.3981481,0.6649902,0.6230791,7.3542805,4.2577413,70.2511416,18.6208446,32.4660633,65.9049774,31.1538462,43.0090498,15.678733,4.4097693,9.3956954,9.5099668,36.1319967,4.0865385,0.5050722,0.4622089,7.3945294,4.659249,68.4297132,18.4356253,33.2172702,66.2256267,30.7567317,42.1773445,15.90065,4.3871866,9.5670996,9.4347826,37.3140857,4.2288557,0.3831336,0.3831336,7.1230982,4.5873675,67.1736079,18.067034,33.4485938,67.0124481,31.373905,42.208391,16.2978331,4.5873675,9.3133047,8.2256675,36.2651646,3.3333333,0.4094203,0.4094203,7.3632539,4.8387097,65.2929967,18.379262,33.5288597,67.0811825,31.557954,42.1633036,16.4007508,4.4345378,9.4315245,8.0882353,37.1515679,2.9100529
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5792208,0.5846087,11.027934,6.8848953,66.9086939,9.7925367,33.7093698,66.2163276,39.3917982,44.173639,23.3286826,4.1736297,10.2086194,8.9240828,39.5957417,4.5887935,0.5792187,0.5811135,11.0389484,6.9069291,66.2789118,10.1572285,33.6092994,66.0580544,39.842244,44.2984353,23.4969428,4.1072835,10.4911736,8.8319151,39.3606199,4.8619419,0.6036753,0.6182527,10.974114,6.8839833,65.6353352,10.2416652,33.6200408,66.1671836,40.2304018,44.4192464,23.5594757,4.1934691,10.6798578,8.992466,39.9982643,5.0815539,0.636724,0.6478695,11.2491533,6.9899118,65.0908271,10.2612807,33.5532582,66.1097088,40.2548885,44.308019,23.514802,4.1709068,10.972524,8.9870638,39.8827161,5.2597389,0.6294176,0.6452574,11.0346559,6.9200463,64.0764614,10.1927857,34.1050789,66.2225143,40.1611219,44.3229682,23.7149349,4.2144216,11.1644951,9.2734042,40.7647999,4.7270287
774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1628494,1.1475224,19.4438592,15.039112,35.2083565,19.7655337,36.0776083,67.6519704,37.9343129,48.4587307,22.341304,4.165883,12.515605,9.9446646,31.6826532,16.8877904,1.2187922,1.1620739,18.7954884,14.6390101,35.369744,19.2955762,36.8866302,68.7490307,38.737463,49.1361843,23.2335827,4.4197062,11.4699645,9.8032207,31.0560617,14.8599685,1.2126174,1.1612934,19.1589815,15.200805,36.2137833,18.9390198,38.4667085,68.4489144,38.5250765,48.3994256,23.2620653,4.2933689,11.6060032,10.0571374,31.5246016,15.0664815,1.2946207,1.2431836,19.4745041,15.3734528,36.5945568,18.7519101,38.4281016,68.5455043,38.2495752,48.0558692,23.3745282,4.510769,11.4900756,9.6237457,30.4928187,15.5935508,1.1186748,1.093225,19.8829777,15.7913093,36.4102606,18.8802395,38.7034192,68.3740738,38.6627284,47.7501572,24.3265292,4.4870645,11.3731658,8.8834335,30.2192362,15.4964527
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0196523,1.1467943,21.9933153,17.5800335,35.0968996,15.4422549,36.7402153,66.7402741,34.8774811,50.563781,25.1226365,6.0049843,16.3524607,12.0169379,36.1953635,14.6037869,1.1170146,1.1900228,22.4883582,17.6046645,34.2179959,14.935836,37.0657442,66.4084146,34.389703,50.0235304,24.8124048,5.6573578,16.1304791,12.6262348,36.6111839,14.5931339,1.0741617,1.1265174,22.735992,17.9944353,35.8050956,14.7564107,37.5782518,66.1770274,33.3412806,49.9036501,25.8789838,5.801719,15.5690736,12.2649823,35.3909803,13.2848701,1.1215801,1.1700604,22.8890657,18.2401411,36.8742439,14.1405762,38.5151011,66.2901324,32.8927277,50,26.2616924,5.5502932,16.1002116,12.5944805,36.4109639,12.9266779,1.0446021,1.0922308,22.6721033,17.8990998,37.7696619,13.8177225,38.131724,66.6094409,33.3334995,50.2305523,25.7964177,5.4820525,16.132172,12.6558725,35.8052035,13.2220026
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5628929,0.5400065,12.6431751,7.7238294,59.4918192,19.3645753,33.2801848,68.3568036,36.0500361,46.5566675,20.6880167,3.0431129,11.933554,12.3692674,38.0561421,4.4725386,0.6175943,0.645172,12.5971791,7.3973625,58.4072865,20.7966512,34.0851099,69.1005097,36.153271,46.9640684,21.3426687,3.5786439,11.7337928,11.6020823,37.3027898,4.2933245,0.6312348,0.6591664,13.2519758,7.6987226,57.6431049,21.1004812,33.6014967,69.3736381,35.9606898,47.693821,21.2399743,3.540847,12.8547239,12.481197,37.3210983,3.8762024,0.6004937,0.6459455,13.3550419,7.6767162,56.0911978,21.252568,33.1107925,69.2123485,34.8975622,48.2032322,21.5795032,3.4002935,13.3614899,12.4703332,37.7225783,3.2798675,0.7088874,0.7542911,13.5006683,7.8063239,54.9609625,21.5861469,33.7472407,69.3249367,35.611827,48.6163163,22.0897747,3.4720283,13.2783566,12.1615802,37.9100094,3.5579436
777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5276396,0.5334868,8.204139,5.3684175,83.8027259,7.625481,27.5796219,62.3436389,28.2653147,38.1657677,14.0387333,5.2737577,10.6949615,9.4319052,37.1549229,3.1028995,0.535871,0.5479874,7.97297,5.2733558,83.4627434,7.6703024,27.1711091,62.3769315,28.171348,37.984024,13.7717414,5.4774183,10.5732841,9.3613856,37.2386251,3.7109291,0.603249,0.608559,7.6753004,5.167169,83.3601624,7.6107429,26.8623049,62.488663,28.0965462,37.9760922,14.0196707,5.5335217,10.7122713,9.4397289,37.28818,3.678789,0.6070456,0.6040324,7.5610083,5.0730521,83.4223189,7.7714597,26.7775631,62.7133894,28.3697678,38.0520395,14.0642591,5.6750119,10.6587853,9.2460507,37.5106706,4.1436369,0.5610541,0.5621352,7.4956957,5.0995472,83.2260259,7.6157575,26.8310269,62.7637726,28.4520088,38.023767,14.4151978,5.4927517,10.0889809,8.7802716,37.6454464,4.2202474
778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7417489,0.7643831,10.7618935,6.8857678,57.0290028,8.7513805,29.9705228,69.8871709,40.6739148,42.0867983,20.568202,4.4267123,9.9734272,8.5342716,37.0967728,5.1461245,0.7259609,0.7472461,10.6832206,6.8269939,56.8916691,8.8890009,29.725104,69.7251034,40.5238552,42.7126488,20.7520708,4.4450208,9.6421632,8.6060026,37.3420153,4.8324742,0.6964773,0.7282001,10.4052594,6.8368413,56.6391855,9.0782239,29.5226633,69.7252999,40.3645239,42.7981954,20.7906764,4.5801119,9.8511164,8.6463988,36.1170512,4.7712418,0.6765922,0.7031996,10.3519736,6.8321969,55.4556142,9.0583068,29.5072452,69.6732517,40.1292236,43.0920298,20.8079344,4.7331362,9.7059916,8.7300044,36.2487739,5.0836544,0.6258955,0.6484772,9.8964342,6.6310872,54.7487575,9.1357608,29.1281977,69.2352077,39.9653766,42.3992803,20.850811,4.5373468,9.8314572,8.8126704,36.6184777,5.421686
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4584387,0.4976501,8.0336723,4.8784969,54.6935194,15.1844274,33.5913522,67.2943417,34.4900195,44.7679653,19.3205719,3.7907736,9.9722017,8.9964503,34.2424762,2.5251982,0.408717,0.419984,7.8944685,4.7691426,54.3334866,15.4877943,33.3769981,67.6040747,35.0898166,44.798462,19.4330152,4.042396,10.3954257,9.2731339,34.4274536,2.9431293,0.451545,0.470051,8.2556,5.1621795,53.4829046,15.8982211,33.6466513,67.8590278,35.7879039,44.7943846,19.7147706,4.3707149,10.2183394,9.2431284,35.0815807,3.714059,0.4569045,0.4761135,8.1375055,5.1039844,52.6038474,16.2738099,33.7604871,68.108834,36.0530155,45.2301906,20.4964567,4.6752694,10.2740004,8.6043336,34.8931892,4.563101,0.4502987,0.473325,8.1008672,5.1280553,51.6693602,16.7099433,33.3541244,68.3510552,35.5150094,45.4704104,20.2817732,4.6634473,10.8765104,8.8918879,34.3175214,5.246726
